# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar  5 02:02:54 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_age,st_ageerr1,st_ageerr2,st_agelim
Kepler-1505 b,Kepler-1505,30.86093660000,0.00022520000,-0.00022520000,0,0.1829800000,0.0006700000,-0.0006700000,0,0.93000000,0.05000000,-0.05000000,0,0.74900000,,,0,5.120000,,,0,0.000000,,,0,36.1210,1.3740,-1.3200,0,525.00,,,0,5686.00,65.36,-53.94,0,0.860000,0.023000,-0.029000,0,0.930000,0.031000,-0.037000,0,0.14944,0.01814,-0.02751,0,1.7000,0.9810,-0.4590,0
Kepler-1506 b,Kepler-1506,14.03291540000,0.00028110000,-0.00028110000,0,0.1168000000,,,0,1.32000000,0.19000000,-0.13000000,0,2.30000000,,,0,5.500000,,,0,0.000000,,,0,235.8070,36.1050,-30.2770,0,783.00,,,0,5676.00,104.55,-89.59,0,0.930000,0.116000,-0.069000,0,0.950000,0.051000,-0.058000,0,0.42561,,,0,3.9800,4.0900,-2.3300,0
Kepler-1507 b,Kepler-1507,16.05062130000,0.00014470000,-0.00014470000,0,0.1194600000,0.0009100000,-0.0009100000,0,0.84000000,0.09000000,-0.09000000,0,0.52000000,,,0,4.820000,,,0,0.000000,,,0,30.4760,0.4830,-0.4770,0,630.00,,,0,5410.00,63.43,-70.14,0,0.850000,0.086000,-0.056000,0,0.890000,0.041000,-0.046000,0,-0.32427,0.01129,-0.01270,0,4.5700,6.4400,-2.8500,0
Kepler-1508 b,Kepler-1508,20.70565040000,0.00054990000,-0.00054990000,0,0.1629000000,,,0,1.33000000,0.53000000,-0.26000000,0,2.33000000,,,0,5.440000,,,0,0.000000,,,0,116.1450,6.8210,-6.4200,0,967.00,,,0,6158.00,294.77,-280.41,0,1.220000,0.484000,-0.226000,0,1.140000,0.224000,-0.122000,0,0.53713,,,0,2.6900,1.7000,-1.0900,0
Kepler-1509 b,Kepler-1509,25.43381970000,0.00031140000,-0.00031140000,0,0.1707000000,,,0,1.85000000,0.37000000,-0.16000000,0,4.08000000,,,0,3.540000,,,0,0.000000,,,0,83.0810,10.2280,-8.9120,0,667.00,,,0,5780.00,69.62,-80.25,0,0.990000,0.156000,-0.077000,0,1.000000,0.048000,-0.049000,0,0.39912,,,0,3.9800,3.3000,-2.2800,0
Kepler-151 b,Kepler-151,15.22895800000,0.00003000000,-0.00003000000,0,0.1160000000,,,0,3.06000000,1.53000000,-1.53000000,0,9.59000000,,,0,1.840000,,,0,0.000000,,,0,40.7280,1.6700,-1.5960,0,639.00,,,0,5460.00,200.00,-200.00,0,0.830000,0.411000,-0.411000,0,0.870000,0.043000,-0.050000,0,-0.33413,,,0,4.6000,3.9000,-3.9000,0
Kepler-151 c,Kepler-151,24.67461200000,0.00010600000,-0.00010600000,0,0.1600000000,,,0,2.09000000,1.04000000,-1.04000000,0,5.02000000,,,0,3.020000,,,0,0.000000,,,0,21.4070,0.8780,-0.8390,0,544.00,,,0,5460.00,200.00,-200.00,0,0.830000,0.411000,-0.411000,0,0.870000,0.043000,-0.050000,0,-0.33413,,,0,4.6000,3.9000,-3.9000,0
Kepler-1510 b,Kepler-1510,84.70392100000,0.00189600000,-0.00189600000,0,0.4089000000,,,0,3.36000000,1.23000000,-0.56000000,0,11.20000000,,,0,1.620000,,,0,0.000000,,,0,14.0360,1.6120,-1.4110,0,537.00,,,0,6200.00,177.72,-224.25,0,1.280000,0.464000,-0.203000,0,1.190000,0.154000,-0.120000,0,0.37703,,,0,2.7500,1.3400,-1.0400,0
Kepler-1511 b,Kepler-1511,23.23827920000,0.00022200000,-0.00022200000,0,0.1753000000,,,0,1.68000000,0.69000000,-0.24000000,0,3.46000000,,,0,4.010000,,,0,0.000000,,,0,228.2190,12.2920,-11.5240,0,903.00,,,0,6064.00,72.72,-86.89,0,1.290000,0.528000,-0.185000,0,1.170000,0.170000,-0.072000,0,0.83813,,,0,3.3100,1.2100,-1.4400,0
Kepler-1512 b,Kepler-1512,20.35972599000,0.00005874000,-0.00005874000,0,0.1369300000,0.0005200000,-0.0005200000,0,1.18000000,0.07000000,-0.11000000,0,1.76000000,,,0,5.890000,,,0,0.000000,,,0,1.6000,0.4400,-0.5100,0,322.00,27.00,-40.00,0,4372.00,59.14,-63.70,0,0.670000,0.017000,-0.058000,0,0.730000,0.022000,-0.095000,0,-1.69500,0.13200,-0.22800,0,1.7800,2.6800,-0.5050,0
Kepler-1513 b,Kepler-1513,160.88420000000,0.00110000000,-0.00280000000,0,0.5697100000,0.0047700000,-0.0047700000,0,8.59400000,0.03600000,-0.02200000,0,48.30991786,33.05415433,-19.38753283,0,1.304000,0.019000,-0.047000,0,0.306000,0.093000,-0.097000,0,2.2300,0.0530,-0.0520,0,346.00,,,0,5491.00,100.00,-100.00,0,0.950000,0.077000,-0.055000,0,0.943000,0.037000,-0.037000,0,-0.12901,0.07889,-0.06278,0,7.0000,4.0000,-4.2000,0
Kepler-1513 c,Kepler-1513,841.40000000000,8.10000000000,-5.30000000000,0,,,,,11.00000000,,,0,84.54235626,31.14718389,-20.02318964,0,0.349000,,,0,0.125000,0.018000,-0.019000,0,,,,,,,,,5491.00,100.00,-100.00,0,0.950000,0.077000,-0.055000,0,0.943000,0.037000,-0.037000,0,-0.12901,0.07889,-0.06278,0,7.0000,4.0000,-4.2000,0
Kepler-1514 b,Kepler-1514,217.83184000000,0.00012000000,-0.00012000000,0,0.7530000000,0.0130000000,-0.0140000000,0,12.41957200,0.25780700,-0.25780700,0,1678.14240000,69.92260000,-69.92260000,0,4.820000,0.260000,-0.250000,0,0.401000,0.013000,-0.014000,0,3.2300,0.2100,-0.1800,0,387.90,6.00,-5.00,0,6145.00,99.00,-80.00,0,1.289000,0.027000,-0.026000,0,1.196000,0.065000,-0.063000,0,0.32838,0.03146,-0.02518,0,2.9000,1.6000,-1.3000,0
Kepler-1514 c,Kepler-1514,10.51418100000,0.00003900000,-0.00003900000,0,0.0997000000,0.0018000000,-0.0018000000,0,1.17582410,0.05716590,-0.04371510,0,1.74000000,,,0,5.880000,,,0,0.320000,0.350000,-0.190000,0,193.0000,21.0000,-48.0000,0,1066.00,16.00,-14.00,0,6145.00,99.00,-80.00,0,1.289000,0.027000,-0.026000,0,1.196000,0.065000,-0.063000,0,0.32838,0.03146,-0.02518,0,2.9000,1.6000,-1.3000,0
Kepler-1515 b,Kepler-1515,214.31141640000,0.00012750000,-0.00012750000,0,0.7523500000,0.0043900000,-0.0043900000,0,9.55000000,0.77000000,-0.64000000,0,66.20000000,,,0,0.418000,,,0,0.000000,,,0,6.0170,0.1950,-0.1890,0,380.00,,,0,6511.00,94.24,-81.34,0,1.410000,0.113000,-0.095000,0,1.300000,0.060000,-0.054000,0,0.56587,0.02034,-0.02196,0,1.8200,0.5350,-0.4400,0
Kepler-1516 b,Kepler-1516,7.25931979000,0.00003612000,-0.00003612000,0,0.0718000000,,,0,1.75000000,0.49000000,-0.19000000,0,3.71000000,,,0,3.800000,,,0,0.000000,,,0,615.2530,41.8630,-38.5200,0,967.00,,,0,5904.00,92.11,-142.16,0,1.070000,0.225000,-0.116000,0,1.040000,0.074000,-0.064000,0,0.44571,,,0,4.0700,2.1500,-2.2500,0
Kepler-1517 b,Kepler-1517,5.54608366500,0.00000708700,-0.00000708700,0,0.0780000000,,,0,9.76000000,2.79000000,-1.93000000,0,68.70000000,,,0,0.406000,,,0,0.000000,,,0,1526.9830,55.5320,-53.4220,0,2336.00,,,0,7010.00,117.01,-113.20,0,1.950000,0.530000,-0.370000,0,1.580000,0.183000,-0.153000,0,0.87873,0.02449,-0.02215,0,1.3800,0.2600,-0.1900,0
Kepler-1518 b,Kepler-1518,5.11177904000,0.00005083000,-0.00005083000,0,0.0593000000,,,0,3.05000000,0.92000000,-0.63000000,0,9.53000000,,,0,1.850000,,,0,0.000000,,,0,1079.4580,41.7980,-40.1270,0,1351.00,,,0,6846.00,320.29,-290.12,0,1.880000,0.609000,-0.376000,0,1.540000,0.210000,-0.182000,0,0.69092,0.03119,-0.02001,0,1.4800,0.5120,-0.2700,0
Kepler-1518 c,Kepler-1518,9.63102580000,0.00012570000,-0.00012570000,0,0.0905000000,,,0,2.90000000,0.82000000,-0.68000000,0,8.75000000,,,0,1.970000,,,0,0.000000,,,0,338.3300,275.2100,-164.3600,0,1094.00,,,0,6432.00,155.00,-214.00,0,1.345000,0.382000,-0.313000,0,1.060000,0.177000,-0.133000,0,0.69092,0.03119,-0.02001,0,1.4800,0.5120,-0.2700,0
Kepler-1519 b,Kepler-1519,240.79893970000,0.00061170000,-0.00061170000,0,0.7655000000,,,0,7.06000000,0.81000000,-0.54000000,0,39.60000000,,,0,0.618000,,,0,0.000000,,,0,3.9440,0.2850,-0.2630,0,342.00,,,0,5644.00,138.77,-112.71,0,0.910000,0.104000,-0.068000,0,0.940000,0.055000,-0.059000,0,0.32617,,,0,3.9800,4.2800,-2.3100,0
Kepler-152 b,Kepler-152,18.20797300000,0.00002300000,-0.00002300000,0,0.1240000000,,,0,2.79000000,0.17000000,-0.17000000,0,8.20000000,,,0,2.070000,,,0,0.000000,,,0,21.0840,0.4930,-0.4850,0,551.00,,,0,5088.00,100.00,-100.00,0,0.724000,0.044000,-0.044000,0,0.779000,0.029000,-0.030000,0,-0.46488,,,0,2.0000,1.4300,-0.6560,0
Kepler-152 c,Kepler-152,88.25505500000,0.00030900000,-0.00030900000,0,0.3560000000,,,0,2.39000000,0.16000000,-0.16000000,0,6.30000000,,,0,2.540000,,,0,0.000000,,,0,2.5700,0.0600,-0.0590,0,326.00,,,0,5088.00,100.00,-100.00,0,0.724000,0.044000,-0.044000,0,0.779000,0.029000,-0.030000,0,-0.46488,,,0,2.0000,1.4300,-0.6560,0
Kepler-1520 b,Kepler-1520,0.65355357200,0.00000016100,-0.00000016100,0,0.0129000000,,,0,5.77000000,0.22000000,-0.30000000,0,28.10000000,,,0,0.804000,,,0,0.000000,,,0,1134.3860,56.8480,-53.9740,0,1437.00,,,0,4677.00,82.29,-71.28,0,0.710000,0.026000,-0.027000,0,0.760000,0.029000,-0.035000,0,-0.67309,,,0,4.4700,5.8000,-2.5300,0
Kepler-1521 b,Kepler-1521,47.14840805000,0.00007919000,-0.00007919000,0,0.2347600000,0.0010700000,-0.0010700000,0,2.50000000,0.09000000,-0.10000000,0,6.80000000,,,0,2.390000,,,0,0.000000,,,0,5.1220,0.1490,-0.1450,0,391.00,,,0,5042.00,73.64,-58.14,0,0.760000,0.022000,-0.025000,0,0.810000,0.033000,-0.036000,0,-0.56910,0.01893,-0.01667,0,4.4700,3.9100,-2.4700,0
Kepler-1522 b,Kepler-1522,1.84788917100,0.00000272200,-0.00000272200,0,0.0288000000,,,0,1.73000000,0.23000000,-0.14000000,0,3.64000000,,,0,3.860000,,,0,0.000000,,,0,1513.4570,53.9720,-52.1630,0,1374.00,,,0,5706.00,131.97,-100.71,0,0.930000,0.121000,-0.071000,0,0.960000,0.055000,-0.058000,0,0.09172,,,0,3.8900,3.9300,-2.2000,0
Kepler-1523 b,Kepler-1523,0.93875077000,0.00000116300,-0.00000116300,0,0.0186700000,0.0001800000,-0.0001800000,0,1.58000000,0.27000000,-0.15000000,0,3.12000000,,,0,4.350000,,,0,0.000000,,,0,2218.1450,112.4330,-106.5360,0,1676.00,,,0,5708.00,150.00,-158.59,0,0.960000,0.161000,-0.089000,0,0.970000,0.070000,-0.062000,0,-0.09894,,,0,4.3700,3.8000,-2.6600,0
Kepler-1524 b,Kepler-1524,70.96746030000,0.00017230000,-0.00017230000,0,0.3392000000,,,0,3.54000000,1.47000000,-0.54000000,0,12.30000000,,,0,1.520000,,,0,0.000000,,,0,8.4430,0.2050,-0.1990,0,438.00,,,0,6179.00,148.99,-210.53,0,1.250000,0.520000,-0.191000,0,1.170000,0.183000,-0.104000,0,-0.00637,0.01705,-0.01223,0,2.8800,1.2200,-1.1700,0
Kepler-1525 b,Kepler-1525,2.41660118300,0.00000527500,-0.00000527500,0,0.0355700000,0.0003800000,-0.0003800000,0,0.91000000,0.06000000,-0.04000000,0,0.69300000,,,0,5.050000,,,0,0.000000,,,0,715.1060,20.7850,-20.2180,0,1343.00,,,0,5748.00,70.33,-66.29,0,1.040000,0.055000,-0.042000,0,1.070000,0.033000,-0.034000,0,-0.01120,0.01161,-0.01555,0,2.8200,1.7800,-1.3200,0
Kepler-1526 b,Kepler-1526,3.90863200500,0.00000739700,-0.00000739700,0,0.0418000000,,,0,2.43000000,0.09000000,-0.39000000,0,6.48000000,,,0,2.480000,,,0,0.000000,,,0,99.0970,4.6990,-4.4670,0,787.00,,,0,4601.00,88.57,-73.91,0,0.690000,0.026000,-0.032000,0,0.730000,0.031000,-0.037000,0,-0.70671,,,0,4.6800,5.9900,-2.6900,0
Kepler-1527 b,Kepler-1527,160.12991800000,0.00174200000,-0.00174200000,0,0.6276000000,,,0,4.77000000,1.95000000,-0.75000000,0,20.40000000,,,0,1.030000,,,0,0.000000,,,0,7.8130,0.9630,-0.8310,0,450.00,,,0,6224.00,111.75,-166.75,0,1.320000,0.521000,-0.198000,0,1.210000,0.165000,-0.102000,0,0.48222,,,0,2.8200,0.9140,-1.0800,0
Kepler-1528 b,Kepler-1528,1.79111020500,0.00000770000,-0.00000770000,0,0.0296000000,,,0,1.46000000,0.25000000,-0.13000000,0,2.73000000,,,0,4.820000,,,0,0.000000,,,0,1106.8510,44.9340,-42.8680,0,1549.00,,,0,5857.00,88.96,-92.52,0,1.030000,0.168000,-0.088000,0,1.030000,0.056000,-0.056000,0,-0.06429,,,0,3.8900,2.6000,-2.1600,0
Kepler-1529 b,Kepler-1529,5.33905686000,0.00001277000,-0.00001277000,0,0.0525000000,,,0,2.10000000,0.15000000,-0.11000000,0,5.06000000,,,0,3.000000,,,0,0.000000,,,0,115.7650,5.3330,-5.0670,0,817.00,,,0,5048.00,65.08,-97.92,0,0.770000,0.034000,-0.039000,0,0.810000,0.036000,-0.042000,0,-0.52049,,,0,4.7900,5.9500,-2.9800,0
Kepler-153 b,Kepler-153,18.87022700000,0.00003900000,-0.00003900000,0,0.1290000000,,,0,2.92000000,1.76000000,-1.76000000,0,8.85000000,,,0,1.950000,,,0,0.000000,,,0,21.6090,0.5650,-0.5520,0,621.00,,,0,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,0.756000,0.027000,-0.029000,0,-0.44630,,,0,13.8000,3.6000,-3.6000,0
Kepler-153 c,Kepler-153,46.90232000000,0.00021500000,-0.00021500000,0,0.2370000000,,,0,2.53000000,1.52000000,-1.52000000,0,6.94000000,,,0,2.350000,,,0,0.000000,,,0,6.4220,0.1680,-0.1640,0,458.00,,,0,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,0.756000,0.027000,-0.029000,0,-0.44630,,,0,13.8000,3.6000,-3.6000,0
Kepler-1530 b,Kepler-1530,2.59044340000,0.00017150000,-0.00017150000,0,0.0355300000,0.0001800000,-0.0001800000,0,1.64000000,0.21000000,-0.11000000,0,3.33000000,,,0,4.150000,,,0,0.000000,,,0,353.5610,9.8960,-9.6420,0,1484.00,,,0,5477.00,62.89,-65.13,0,0.880000,0.092000,-0.049000,0,0.920000,0.040000,-0.043000,0,-0.31086,,,0,4.2700,5.8000,-2.6500,0
Kepler-1530 c,Kepler-1530,5.32274060000,0.00063310000,-0.00063310000,0,0.0574400000,0.0002900000,-0.0002900000,0,1.65000000,0.24000000,-0.11000000,0,3.36000000,,,0,4.110000,,,0,0.000000,,,0,135.1790,3.7840,-3.6870,0,1167.00,,,0,5477.00,62.89,-65.13,0,0.880000,0.092000,-0.049000,0,0.920000,0.040000,-0.043000,0,-0.31086,,,0,4.2700,5.8000,-2.6500,0
Kepler-1530 d,Kepler-1530,9.20761013000,,,0,0.0827600000,0.0004200000,-0.0004200000,0,3.27870115,,,0,10.80000000,,,0,1.680000,,,0,0.000000,,,0,69.2000,4.8000,-4.8000,0,972.00,,,0,5678.00,171.00,-188.00,0,1.303000,0.341000,-0.341000,0,1.015000,0.122000,-0.111000,0,-0.31086,,,0,1.1700,1.7100,-0.8600,0
Kepler-1531 b,Kepler-1531,1.13854337600,0.00000258700,-0.00000258700,0,0.0220400000,0.0002000000,-0.0002000000,0,1.11000000,0.48000000,-0.18000000,0,1.41000000,,,0,5.670000,,,0,0.000000,,,0,4457.2000,293.2000,-293.2000,0,2537.00,,,0,6260.00,161.61,-182.91,0,1.270000,0.548000,-0.206000,0,1.160000,0.201000,-0.115000,0,0.30365,0.01240,-0.02097,0,2.8200,1.3900,-1.0300,0
Kepler-1532 b,Kepler-1532,1.09366355900,0.00000215800,-0.00000215800,0,0.0206000000,,,0,1.35000000,0.18000000,-0.12000000,0,2.39000000,,,0,5.340000,,,0,0.000000,,,0,1705.7620,84.2440,-80.1590,0,1681.00,,,0,5559.00,129.54,-75.54,0,0.880000,0.113000,-0.069000,0,0.910000,0.055000,-0.056000,0,-0.14116,,,0,4.2700,5.2400,-2.5900,0
Kepler-1533 b,Kepler-1533,308.54710000000,0.00241500000,-0.00241500000,0,0.9341600000,0.0156500000,-0.0156500000,0,3.46000000,1.49000000,-0.68000000,0,11.80000000,,,0,1.570000,,,0,0.000000,,,0,4.7860,0.2040,-0.1940,0,330.00,,,0,6431.00,243.97,-226.69,0,1.510000,0.651000,-0.296000,0,1.310000,0.216000,-0.150000,0,0.66241,0.02710,-0.02494,0,2.1900,0.9890,-0.6430,0
Kepler-1534 b,Kepler-1534,5.71668872000,0.00002925000,-0.00002925000,0,0.0599000000,,,0,1.89000000,0.22000000,-0.15000000,0,4.23000000,,,0,3.440000,,,0,0.000000,,,0,196.5100,158.3400,-60.7000,0,955.00,,,0,5442.00,130.03,-110.47,0,0.860000,0.091000,-0.056000,0,0.900000,0.048000,-0.047000,0,-0.23300,,,0,4.5700,6.0200,-2.8800,0
Kepler-1535 b,Kepler-1535,138.94420000000,0.00121400000,-0.00121400000,0,0.5329000000,,,0,2.55000000,0.25000000,-0.19000000,0,7.04000000,,,0,2.330000,,,0,0.000000,,,0,5.3840,0.2150,-0.2070,0,384.00,,,0,6021.00,94.56,-92.04,0,1.110000,0.101000,-0.077000,0,1.080000,0.041000,-0.045000,0,0.16473,,,0,3.4700,1.6500,-1.5600,0
Kepler-1536 b,Kepler-1536,364.75803100000,0.00582000000,-0.00582000000,0,0.8507000000,,,0,3.14000000,0.36000000,-0.53000000,0,10.00000000,,,0,1.770000,,,0,0.000000,,,0,0.1930,0.0070,-0.0060,0,166.00,,,0,4434.00,69.95,-76.77,0,0.670000,0.026000,-0.036000,0,0.710000,0.035000,-0.049000,0,-0.82240,,,0,2.9500,5.6600,-1.4200,0
Kepler-1537 b,Kepler-1537,1.44445379800,0.00000233400,-0.00000233400,0,0.0245000000,,,0,1.18000000,0.06000000,-0.09000000,0,1.76000000,,,0,5.890000,,,0,0.000000,,,0,713.1680,20.1590,-19.6180,0,1800.00,,,0,5079.00,106.90,-78.80,0,0.770000,0.041000,-0.042000,0,0.810000,0.041000,-0.046000,0,-0.42348,,,0,5.0100,5.8800,-2.9500,0
Kepler-1538 b,Kepler-1538,175.13881900000,0.00280700000,-0.00280700000,0,0.6095000000,,,0,2.82000000,0.70000000,-0.31000000,0,8.35000000,,,0,2.050000,,,0,0.000000,,,0,1.9890,0.1550,-0.1430,0,346.00,,,0,5837.00,68.83,-71.61,0,1.030000,0.256000,-0.093000,0,1.030000,0.052000,-0.056000,0,-0.08496,,,0,4.3700,2.8000,-2.5700,0
Kepler-1539 b,Kepler-1539,133.30367410000,0.00088430000,-0.00088430000,0,0.4765000000,,,0,2.70000000,0.19000000,-0.15000000,0,7.75000000,,,0,2.160000,,,0,0.000000,,,0,1.5720,0.0940,-0.0880,0,301.00,,,0,5176.00,55.53,-57.95,0,0.800000,0.046000,-0.043000,0,0.840000,0.039000,-0.045000,0,-0.42607,,,0,4.7900,6.0800,-2.8700,0
Kepler-154 b,Kepler-154,33.04053200000,0.00021500000,-0.00021500000,0,0.1980000000,,,0,2.26000000,0.44000000,-0.44000000,0,5.73000000,,,0,2.730000,,,0,0.000000,,,0,28.1100,1.2900,-1.2280,0,561.00,,,0,5690.00,108.00,-108.00,0,1.001000,0.190000,-0.190000,0,0.933000,0.032000,-0.030000,0,0.03322,,,0,8.9100,2.0500,-1.9900,0
Kepler-154 c,Kepler-154,62.30327600000,0.00040600000,-0.00040600000,0,0.3030000000,,,0,2.95000000,0.62000000,-0.62000000,0,9.01000000,,,0,1.930000,,,0,0.000000,,,0,12.0710,0.5540,-0.5270,0,454.00,,,0,5690.00,108.00,-108.00,0,1.001000,0.190000,-0.190000,0,0.933000,0.032000,-0.030000,0,0.03322,,,0,8.9100,2.0500,-1.9900,0
Kepler-154 d,Kepler-154,20.54981883000,0.00002572000,-0.00002572000,0,0.1435400000,0.0015700000,-0.0015700000,0,3.84000000,0.32000000,-0.24000000,0,14.10000000,,,0,1.370000,,,0,0.000000,,,0,53.0020,2.4330,-2.3150,0,657.00,,,0,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,0.980000,0.040000,-0.044000,0,0.03322,,,0,4.4700,2.5800,-2.4200,0
Kepler-154 e,Kepler-154,3.93276465000,0.00001225000,-0.00001225000,0,0.0476600000,0.0005300000,-0.0005300000,0,1.50000000,0.14000000,-0.12000000,0,2.86000000,,,0,4.660000,,,0,0.000000,,,0,480.4050,22.0520,-20.9860,0,1140.00,,,0,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,0.980000,0.040000,-0.044000,0,0.03322,,,0,4.4700,2.5800,-2.4200,0
Kepler-154 f,Kepler-154,9.91935684000,0.00007788000,-0.00007788000,0,0.0883200000,0.0009700000,-0.0009700000,0,1.50000000,0.34000000,-0.21000000,0,2.86000000,,,0,4.660000,,,0,0.000000,,,0,139.8840,6.4210,-6.1110,0,838.00,,,0,5769.00,78.25,-70.85,0,0.980000,0.082000,-0.059000,0,0.980000,0.040000,-0.044000,0,0.03322,,,0,4.4700,2.5800,-2.4200,0
Kepler-1540 b,Kepler-1540,125.41311770000,0.00041890000,-0.00041890000,0,0.4426000000,,,0,2.49000000,0.19000000,-0.14000000,0,6.76000000,,,0,2.410000,,,0,0.000000,,,0,0.8490,0.0190,-0.0190,0,266.00,,,0,4540.00,69.37,-88.20,0,0.690000,0.025000,-0.030000,0,0.740000,0.030000,-0.044000,0,-0.81759,,,0,2.5100,5.3200,-1.1000,0
Kepler-1541 b,Kepler-1541,8.40691199000,0.00002698000,-0.00002698000,0,0.0755500000,0.0007900000,-0.0007900000,0,1.16000000,0.10000000,-0.08000000,0,1.65000000,,,0,5.810000,,,0,0.000000,,,0,75.5600,1.5770,-1.5490,0,1048.00,,,0,5282.00,75.06,-78.58,0,0.810000,0.059000,-0.045000,0,0.860000,0.041000,-0.045000,0,-0.33627,,,0,4.4700,6.1500,-2.7400,0
Kepler-1542 b,Kepler-1542,3.95116882000,0.00001633000,-0.00001633000,0,0.0476500000,0.0003500000,-0.0003500000,0,0.76000000,0.11000000,-0.08000000,0,0.36300000,,,0,4.540000,,,0,0.000000,,,0,518.4370,13.7190,-13.3570,0,1160.00,,,0,5564.00,63.25,-63.29,0,0.990000,0.133000,-0.092000,0,0.940000,0.032000,-0.031000,0,0.07026,0.01586,-0.01336,0,8.5100,3.2900,-5.2700,0
