pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,st_teff,st_lum,st_rad,st_mass,st_age
Kepler-1733 b,Kepler-1733,3.63582354,12.8,1.46,0.0,1021.0,257.11,9.229579926,0.0933,6320.0,0.42985,1.252,1.273,0.2
Kepler-1734 b,Kepler-1734,3.08851092,9.74,1.82,0.0,985.0,222.91,6.796850204,0.0714,6061.0,0.14406,0.97,1.05,0.3
Kepler-1735 b,Kepler-1735,1.19429134,1.84,5.94,0.0,502.0,15.01,7.71792984,0.0621,3975.0,-1.19302,0.509,0.535,8.17
Kepler-1736 b,Kepler-1736,3.8765856,14.3,1.35,0.0,566.0,24.27,37.81029892,0.2188,6085.0,0.40206,0.973,0.976,1.7
Kepler-1737 b,Kepler-1737,5.395,25.1,0.878,0.0,383.0,5.09,64.61750031,0.297,5043.0,-0.344,0.881,0.834,13.7
Kepler-1738 b,Kepler-1738,2.82472883,8.37,2.04,0.0,957.0,198.67,7.674630165,0.0781,6063.0,-0.00542,1.001,1.079,0.3
Kepler-1739 b,Kepler-1739,2.43056832,6.48,2.48,0.0,839.0,117.5,7.343709946,0.0697,5757.0,-0.14011,0.762,0.865,0.4
Kepler-174 b,Kepler-174,1.96,4.5,3.28,0.0,553.0,24.418,13.98179,0.1,4880.0,-0.5704,0.622,0.602,4.9
Kepler-174 c,Kepler-174,1.49,2.83,4.7,0.0,377.0,5.296,44.000529,0.214,4880.0,-0.5704,0.622,0.602,4.9
Kepler-174 d,Kepler-174,2.19,5.43,2.84,0.0,212.0,0.53,247.35373,0.677,4880.0,-0.5704,0.622,0.602,4.9
Kepler-1740 b,Kepler-1740,3.32321414,11.0,1.65,0.0,858.0,127.95,8.172400475,0.0779,5705.0,-0.07942,0.905,0.943,
Kepler-1741 b,Kepler-1741,1.273,2.16,5.75,0.0,615.0,33.79,2.757590055,0.0296,3683.0,-1.24232,0.424,0.454,13.4
Kepler-1742 b,Kepler-1742,2.1782413,5.38,2.86,0.0,462.0,10.73,49.47819901,0.2587,5776.0,-0.18376,0.849,0.939,0.5
Kepler-1743 b,Kepler-1743,1.59887007,3.18,4.28,0.0,1144.0,515.0,7.649710178,0.084,5855.0,0.59938,1.613,1.266,3.72
Kepler-1744 b,Kepler-1744,3.76754004,13.6,1.4,0.0,532.0,21.0,37.10110092,0.20945,5986.0,-0.09777,0.85,0.886,7.76
Kepler-1745 b,Kepler-1745,1.92872921,4.38,3.35,0.0,1449.0,1044.49,3.016190052,0.0408,5611.0,0.00651,1.4,0.995,2.1
Kepler-1746 b,Kepler-1746,8.93504475,59.1,0.455,0.0,310.0,3.4,321.2120056,0.94082,6018.0,0.496,1.286,1.09,5.75
Kepler-1747 b,Kepler-1747,4.26508,16.8,1.19,0.0,875.0,138.33,6.230319977,0.066,5477.0,-0.20529,0.865,0.983,0.7
Kepler-1748 b,Kepler-1748,2.71275017,7.81,2.15,0.0,955.0,196.33,5.823520184,0.0615,5774.0,-0.34954,0.864,0.916,
Kepler-1749 b,Kepler-1749,1.61301783,3.23,4.23,0.0,420.0,7.34,14.53409958,0.0956,3957.0,-0.94989,0.553,0.551,3.72
Kepler-175 b,Kepler-175,2.56,7.08,2.32,0.0,827.0,129.639,11.903515,0.105,6064.0,0.19402,1.01,0.969,3.39
Kepler-175 c,Kepler-175,3.1,9.8,1.81,0.0,583.0,31.95,34.035257,0.213,6064.0,0.19402,1.01,0.969,3.39
Kepler-1750 b,Kepler-1750,6.00434637,30.1,0.764,0.0,298.0,1.85,205.9120026,0.6785,5644.0,0.06117,0.969,0.981,0.5
Kepler-1751 b,Kepler-1751,1.82417378,3.98,3.6,0.0,984.0,221.46,7.017310143,0.0712,6052.0,0.03608,0.967,0.974,1.9
Kepler-1752 b,Kepler-1752,4.54060463,18.7,1.1,0.0,419.0,7.29,56.35850143,0.2698,5446.0,-0.39819,0.821,0.824,7.2
Kepler-1753 b,Kepler-1753,2.22678077,5.59,2.78,0.0,583.0,27.41,16.00460052,0.1179,5180.0,-0.55992,0.769,0.86,6.2
Kepler-1754 b,Kepler-1754,2.43996509,6.53,2.47,0.0,672.0,48.2,8.195949554,0.0718,4723.0,-0.61192,0.747,0.734,
Kepler-1755 b,Kepler-1755,5.91688317,29.4,0.78,0.0,631.0,37.43,24.81209946,0.1668,6086.0,0.27353,0.921,1.003,0.3
Kepler-1756 b,Kepler-1756,1.47199944,2.77,4.77,0.0,1093.0,338.4,2.355750084,0.0319,4915.0,-0.459,0.812,0.781,13.7
Kepler-1757 b,Kepler-1757,2.94660251,8.99,1.93,0.0,549.0,21.5,19.65640068,0.1335,5288.0,-0.36941,0.74,0.828,0.7
Kepler-1758 b,Kepler-1758,2.57059831,7.13,2.31,0.0,1028.0,93.64,9.977210045,0.0919,5557.0,0.48544,1.616,1.035,0.4
Kepler-1759 b,Kepler-1759,0.9037791,0.676,5.03,0.0,954.0,195.7,3.720230103,0.0429,5017.0,-0.56331,0.797,0.76,13.8
Kepler-176 b,Kepler-176,1.43,290.537,179.0,0.0,841.0,123.802,5.433074,0.058,5232.0,-0.40427,0.891,0.86,2.45
Kepler-176 c,Kepler-176,2.6,1.33,0.487,0.0,633.0,39.631,12.759712,0.102,5232.0,-0.40427,0.891,0.86,2.45
Kepler-176 d,Kepler-176,2.51,1.72,0.6,0.0,501.0,15.536,25.751974,0.163,5232.0,-0.40427,0.891,0.86,2.45
Kepler-176 e,Kepler-176,1.45,0.52075,0.041,0.0,398.0,6.22,51.16579,0.25654,5295.0,-0.40427,0.83,0.87,4.68
Kepler-1760 b,Kepler-1760,2.28995546,5.86,2.68,0.0,480.0,12.56,38.3260994,0.2084,5229.0,-0.26,0.903,0.821,0.6
Kepler-1761 b,Kepler-1761,1.39109603,2.51,5.12,0.0,613.0,33.34,4.043540001,0.0413,3871.0,-1.1701,0.532,0.573,3.9
Kepler-1762 b,Kepler-1762,2.76022913,8.05,2.1,0.0,714.0,61.49,29.53910065,0.204,6572.0,0.33126,1.238,1.298,0.28
Kepler-1763 b,Kepler-1763,1.14651332,1.59,5.8,0.0,1822.0,2597.27,1.480280042,0.0257,5897.0,0.27421,1.259,1.026,5.4
Kepler-1764 b,Kepler-1764,4.55527871,18.8,1.09,0.0,511.0,16.17,70.46829987,0.3512,6461.0,0.41465,1.131,1.162,0.24
Kepler-1765 b,Kepler-1765,2.49508857,6.78,2.4,0.0,855.0,126.48,10.41889954,0.0917,5692.0,-0.136,1.064,0.946,11.9
Kepler-1766 b,Kepler-1766,2.27904508,5.81,2.7,0.0,406.0,7.8,105.0149994,0.4161,5868.0,0.17488,1.042,0.915,12.02
Kepler-1767 b,Kepler-1767,3.01299077,9.34,1.88,0.0,393.0,5.66,59.65829849,0.2873,5243.0,-0.50273,0.831,0.887,0.6
Kepler-1768 b,Kepler-1768,2.23346338,5.62,2.77,0.0,933.0,179.16,15.13589954,0.1286,6050.0,0.28665,1.572,1.24,
Kepler-1769 b,Kepler-1769,4.465,18.2,1.12,0.0,483.0,8.9,89.1934967,0.40598,6071.0,0.21523,1.295,1.061,1.02
Kepler-177 b,Kepler-177,3.5,5.84,0.75,0.0,549.0,30.4,36.8601,0.21101,5732.0,0.24,1.324,0.921,11.75
Kepler-177 c,Kepler-177,8.73,14.7,0.121,0.0,497.0,25.4,49.40926,0.25655,5732.0,0.24,1.324,0.921,11.75
Kepler-1770 b,Kepler-1770,2.84141754,8.45,2.02,0.0,699.0,56.43,16.84189987,0.1261,5602.0,-0.2091,1.009,0.941,12.3
Kepler-1771 b,Kepler-1771,4.05537256,15.5,1.28,0.0,391.0,5.51,88.64399719,0.3815,5661.0,-0.0924,0.934,0.941,0.8
Kepler-1772 b,Kepler-1772,2.68609988,7.68,2.18,0.0,1155.0,1485.0,3.215090036,0.04391,5541.0,0.47201,0.934,0.942,7.94
Kepler-1773 b,Kepler-1773,3.50469499,12.1,1.54,0.0,623.0,39.2,40.80970001,0.24831,6183.0,0.40462,1.3,1.241,2.91
Kepler-1774 b,Kepler-1774,3.18179549,10.2,1.74,0.0,522.0,16.4,59.77080154,0.29496,6214.0,0.19049,1.122,1.101,2.5
Kepler-1775 b,Kepler-1775,3.64762153,12.9,1.46,0.0,522.0,9.9,85.65399933,0.39565,5818.0,0.24607,1.647,1.149,2.57
Kepler-1776 b,Kepler-1776,2.61157023,7.33,2.26,0.0,603.0,29.9,35.01190186,0.2093,5872.0,0.16391,1.153,1.041,0.6
Kepler-1777 b,Kepler-1777,2.13189678,5.19,2.94,0.0,819.0,71.3,12.18420029,0.10301,5771.0,-0.03321,1.068,0.984,0.46
Kepler-1778 b,Kepler-1778,3.01665969,9.36,1.87,0.0,942.0,186.14,10.08740044,0.0956,6310.0,0.0978,1.095,1.143,0.3
Kepler-1779 b,Kepler-1779,3.03295685,9.44,1.86,0.0,730.0,67.34,16.34359932,0.1264,5730.0,-0.04999,1.056,1.008,0.6
Kepler-178 b,Kepler-178,2.9,8.75,1.97,0.0,846.0,84.571,9.576694,0.085,5676.0,-0.20778,1.066,0.852,9.12
Kepler-178 c,Kepler-178,2.88,8.65,1.99,0.0,656.0,30.546,20.552802,0.142,5676.0,-0.20778,1.066,0.852,9.12
Kepler-178 d,Kepler-178,3.95,14.8,1.32,0.0,392.0,3.874,96.678988,0.397,5676.0,-0.20778,1.066,0.852,9.12
Kepler-1780 b,Kepler-1780,3.60600667,12.7,1.49,0.0,340.0,3.14,109.4449997,0.4276,5403.0,-0.2166,0.868,0.868,0.6
Kepler-1781 b,Kepler-1781,2.38091029,6.26,2.55,0.0,1003.0,239.11,4.88752985,0.0574,5568.0,-0.36088,0.957,1.053,0.9
Kepler-1782 b,Kepler-1782,2.22927435,5.6,2.78,0.0,773.0,86.0,5.756229877,0.05825,4931.0,-0.55623,0.734,0.794,2.88
Kepler-1783 b,Kepler-1783,1.31946731,2.3,5.5,0.0,1088.0,65.5,8.277440071,0.07595,5129.0,-0.45102,1.781,0.887,1.15
Kepler-1784 b,Kepler-1784,2.79936489,8.24,2.06,0.0,724.0,64.8,13.59049988,0.1072,5442.0,-0.12103,0.974,0.887,13.8
Kepler-1785 b,Kepler-1785,2.70422447,7.77,2.16,0.0,666.0,47.3,19.58550072,0.13917,5618.0,0.00308,0.996,0.911,0.3
Kepler-1786 b,Kepler-1786,3.16305828,10.1,1.75,0.0,501.0,10.7,78.5460968,0.35722,5808.0,0.15863,1.397,1.058,7.76
Kepler-1787 b,Kepler-1787,2.31898181,5.99,2.64,0.0,540.0,20.04,39.31370163,0.227,6060.0,-0.0984,0.925,1.008,0.3
Kepler-1788 b,Kepler-1788,2.37850461,6.25,2.55,0.0,956.0,197.81,2.800120115,0.0343,4786.0,-0.61055,0.704,0.686,13.8
Kepler-1789 b,Kepler-1789,2.83137505,8.4,2.03,0.0,380.0,4.91,80.23190308,0.3543,5436.0,-0.23129,0.888,0.92,4.5
Kepler-179 b,Kepler-179,1.64,3.33,4.15,0.0,1075.0,360.262,2.735926,0.036,5302.0,-0.27765,0.759,0.893,1.74
Kepler-179 c,Kepler-179,2.0,4.66,3.2,0.0,810.0,115.983,6.40013,0.064,5302.0,-0.27765,0.759,0.893,1.74
Kepler-1790 b,Kepler-1790,3.1446145,10.0,1.77,0.0,682.0,49.2,31.58889961,0.20989,5866.0,0.38334,1.367,1.02,2.88
Kepler-1791 b,Kepler-1791,3.12103321,9.91,1.79,0.0,1021.0,257.14,7.720860004,0.0761,5887.0,0.176,1.177,0.985,3.73
Kepler-1792 b,Kepler-1792,2.51990972,6.89,2.37,0.0,1047.0,283.78,4.1957798,0.0488,5229.0,-0.50826,1.005,0.878,
Kepler-1793 b,Kepler-1793,3.79037518,13.8,1.39,0.0,713.0,61.24,8.779999733,0.0787,5191.0,-0.23389,0.764,0.85,3.6
Kepler-1794 b,Kepler-1794,1.79426276,3.87,3.68,0.0,703.0,57.59,9.762980461,0.0821,5052.0,-0.6106,0.816,0.773,14.0
Kepler-1795 b,Kepler-1795,1.66301611,3.4,4.06,0.0,520.0,17.3,13.36019993,0.1002,4500.0,-0.757,0.688,0.768,5.8
Kepler-1796 b,Kepler-1796,2.75047868,8.0,2.11,0.0,598.0,30.3,29.4557991,0.1879,6036.0,0.11795,0.949,1.018,0.4
Kepler-1797 b,Kepler-1797,3.05774442,9.58,1.84,0.0,684.0,51.68,23.3593998,0.1637,6244.0,0.06183,1.009,1.069,0.4
Kepler-1798 b,Kepler-1798,2.30911251,5.94,2.65,0.0,408.0,6.52,16.85589981,0.1082,3967.0,-0.95681,0.587,0.593,4.36
Kepler-1799 b,Kepler-1799,4.12801189,15.9,1.24,0.0,770.0,83.04,11.9296999,0.1028,5831.0,0.31428,0.921,1.016,0.5
Kepler-18 b,Kepler-18,2.0,6.9,4.9,0.0,1165.0,355.735,3.504725,0.0447,5345.0,-0.031,1.108,0.972,10.0
Kepler-18 c,Kepler-18,5.49,17.3,0.59,0.0,899.0,126.081,7.64159,0.0752,5345.0,-0.031,1.108,0.972,10.0
Kepler-18 d,Kepler-18,6.98,16.4,0.27,0.0,720.0,51.922,14.85888,0.1172,5345.0,-0.031,1.108,0.972,10.0
Kepler-180 b,Kepler-180,1.5,2.86,4.66,0.0,781.0,72.119,13.817124,0.109,5731.0,-0.13204,1.063,0.95,9.7
Kepler-180 c,Kepler-180,3.01,9.32,1.88,0.0,540.0,16.423,41.885775,0.229,5731.0,-0.13204,1.063,0.95,9.7
Kepler-1800 b,Kepler-1800,0.99679734,0.961,5.33,0.0,1533.0,242.0,4.562029839,0.05098,5343.0,-0.18759,2.506,1.33,11.75
Kepler-1801 b,Kepler-1801,2.70926154,7.8,2.16,0.0,829.0,111.52,10.44089985,0.0915,5738.0,-0.22269,0.981,0.936,8.1
Kepler-1801 c,Kepler-1801,2.91,8.8,1.96,0.0,371.0,4.47,116.583183,0.4572,5738.0,-0.22269,0.981,0.936,8.1
Kepler-1802 b,Kepler-1802,1.671,3.43,4.04,0.0,581.0,26.91,15.45020008,0.0662,4245.0,-0.925,0.637,0.649,13.9
Kepler-1802 c,Kepler-1802,2.322,6.0,2.63,0.0,357.0,3.86,33.13610077,0.1748,4245.0,-0.925,0.637,0.649,13.9
Kepler-1804 b,Kepler-1804,1.59615726,3.18,4.3,0.0,913.0,164.61,12.28849983,0.1017,5109.0,-0.51152,1.671,0.929,14.0
Kepler-1805 b,Kepler-1805,1.54502915,3.0,4.47,0.0,479.0,12.48,8.847940445,0.0699,3867.0,-1.17695,0.552,0.581,1.65
Kepler-1806 b,Kepler-1806,2.35560189,6.15,2.59,0.0,729.0,66.89,9.033320427,0.0813,5311.0,-0.43504,0.788,0.884,0.6
Kepler-1807 b,Kepler-1807,2.70393215,7.77,2.16,0.0,1108.0,356.24,10.86060047,0.0988,6455.0,0.60255,1.496,1.087,2.95
Kepler-1808 b,Kepler-1808,3.02511302,9.4,1.87,0.0,601.0,30.94,23.3404007,0.1467,5530.0,-0.06242,0.892,0.773,12.1
Kepler-1809 b,Kepler-1809,1.513,2.9,4.6,0.0,877.0,158.2,3.7572999,0.04444,4901.0,-0.47061,0.716,0.807,1.55
Kepler-181 b,Kepler-181,1.27,2.15,5.77,0.0,1041.0,255.584,3.137873,0.04,5333.0,-0.37878,0.749,0.81,6.46
Kepler-181 c,Kepler-181,1.99,4.62,3.22,0.0,937.0,168.188,4.302149,0.049,5333.0,-0.37878,0.749,0.81,6.46
Kepler-1810 b,Kepler-1810,3.91815325,14.6,1.33,0.0,380.0,4.91,101.1330032,0.4137,5492.0,-0.15834,1.016,0.921,4.5
Kepler-1811 b,Kepler-1811,3.84829873,14.1,1.36,0.0,455.0,10.11,76.42230225,0.3462,5561.0,0.1541,1.19,0.946,0.4
Kepler-1812 b,Kepler-1812,2.3249424,6.01,2.63,0.0,1034.0,270.34,7.165219784,0.0765,6174.0,0.27988,1.103,1.162,1.0
Kepler-1813 b,Kepler-1813,1.413,2.58,5.03,0.0,1059.0,298.2,2.818160057,0.0364,5167.0,-0.4,0.787,0.812,2.3
Kepler-1814 b,Kepler-1814,2.36961357,6.21,2.56,0.0,1022.0,216.9,2.935359955,0.03765,4922.0,-0.50574,0.823,0.79,2.82
Kepler-1814 c,Kepler-1814,1.76,3.75,3.78,0.0,1711.0,2011.27,0.626281766,0.0133,4922.0,-0.50574,0.823,0.79,2.82
Kepler-1815 b,Kepler-1815,2.7489262,7.99,2.11,0.0,763.0,80.01,12.19139957,0.0984,5516.0,-0.03006,0.967,0.856,13.5
Kepler-1816 b,Kepler-1816,1.9679397,4.53,3.27,0.0,310.0,2.0,91.50099945,0.35647,5051.0,-0.53145,0.706,0.786,0.7
Kepler-1817 b,Kepler-1817,2.27349126,5.79,2.71,0.0,463.0,10.85,44.29919815,0.2348,5316.0,-0.38044,0.915,0.878,0.4
Kepler-1818 b,Kepler-1818,1.71360684,3.58,3.91,0.0,1209.0,504.23,4.644909859,0.055,6047.0,0.261,1.129,1.021,5.4
Kepler-1819 b,Kepler-1819,3.90351256,14.5,1.34,0.0,760.0,78.99,16.48690033,0.1337,6090.0,0.0865,1.071,1.173,0.4
Kepler-182 b,Kepler-182,2.58,7.18,2.3,0.0,935.0,239.787,9.825792,0.096,6250.0,0.34366,1.146,1.114,5.25
Kepler-182 c,Kepler-182,3.43,11.6,1.58,0.0,729.0,88.852,20.684342,0.157,6250.0,0.34366,1.146,1.114,5.25
Kepler-1820 b,Kepler-1820,3.11883067,9.9,1.79,0.0,561.0,23.41,31.03249931,0.1964,5841.0,-0.02202,0.931,1.047,0.4
Kepler-1821 b,Kepler-1821,2.59248115,7.24,2.28,0.0,644.0,40.61,16.45809937,0.1244,5475.0,-0.12374,0.884,0.946,0.4
Kepler-1822 b,Kepler-1822,2.64755943,7.5,2.22,0.0,507.0,15.65,22.13339996,0.1416,5165.0,-0.28559,0.702,0.782,0.8
Kepler-1823 b,Kepler-1823,2.0861268,5.0,3.03,0.0,718.0,78.0,21.10339928,0.15332,6000.0,0.28744,1.126,1.068,1.88
Kepler-1824 b,Kepler-1824,2.38127597,6.26,2.55,0.0,421.0,7.45,95.61100006,0.4267,6002.0,0.171,1.081,1.135,0.33
Kepler-1825 b,Kepler-1825,1.42200732,2.61,4.99,0.0,1520.0,1264.7,1.025869966,0.0187,5123.0,-0.53158,0.847,0.828,14.0
Kepler-1826 b,Kepler-1826,1.47519116,2.78,4.76,0.0,806.0,99.32,1.615360022,0.0213,3821.0,-1.12218,0.486,0.49,5.62
Kepler-1827 b,Kepler-1827,1.85644292,4.1,3.52,0.0,1329.0,1113.4,3.700619936,0.04647,5423.0,0.187,1.404,0.915,10.96
Kepler-1828 b,Kepler-1828,2.11598626,5.13,2.98,0.0,799.0,96.27,10.2737999,0.0924,5806.0,-0.11128,0.899,0.996,0.4
Kepler-1829 b,Kepler-1829,2.47887001,6.71,2.42,0.0,860.0,129.37,5.186719894,0.0559,5230.0,-0.39395,0.777,0.873,4.4
Kepler-183 b,Kepler-183,2.06,4.9,3.08,0.0,1088.0,281.845,5.687945,0.064,5888.0,0.026,0.958,0.99,5.62
Kepler-183 c,Kepler-183,2.27,35.7,16.8,0.0,857.0,108.717,11.637071,0.103,5888.0,0.026,0.958,0.99,5.62
Kepler-1830 b,Kepler-1830,3.32992941,11.1,1.65,0.0,681.0,35.8,56.49330139,0.31769,6160.0,0.63129,2.046,1.443,2.4
Kepler-1831 b,Kepler-1831,1.97019818,4.54,3.26,0.0,1051.0,288.69,5.78387022,0.0655,6063.0,-0.0455,1.012,1.117,0.3
Kepler-1832 b,Kepler-1832,1.22719556,2.02,6.01,0.0,1022.0,257.32,3.138789892,0.037,5242.0,-0.33658,0.722,0.684,14.0
Kepler-1833 b,Kepler-1833,1.30027362,2.24,5.6,0.0,1177.0,439.2,6.892129898,0.07545,6164.0,0.4374,1.446,1.286,3.89
Kepler-1834 b,Kepler-1834,1.4593834,2.73,4.83,0.0,848.0,105.2,4.603010178,0.04911,4821.0,-0.57662,0.788,0.765,12.2
Kepler-1834 c,Kepler-1834,1.22,1.98,5.99,0.0,1541.0,1334.22,0.766691517,0.015,4821.0,-0.57662,0.788,0.765,12.2
Kepler-1835 b,Kepler-1835,3.53387773,12.2,1.52,0.0,808.0,100.96,11.96409988,0.0997,5903.0,0.07829,0.961,0.922,4.8
Kepler-1836 b,Kepler-1836,2.55303229,7.05,2.33,0.0,1093.0,338.15,5.254169941,0.0602,6123.0,0.01616,0.987,1.053,
Kepler-1837 b,Kepler-1837,2.06673842,4.92,3.06,0.0,1012.0,247.83,5.906089783,0.065,5966.0,-0.06826,0.961,1.049,0.5
Kepler-1838 b,Kepler-1838,1.66049425,3.4,4.08,0.0,1097.0,271.6,12.14680004,0.11082,5877.0,0.53674,1.963,1.187,4.47
Kepler-1839 b,Kepler-1839,1.9493759,4.46,3.31,0.0,1049.0,286.32,5.056759834,0.0583,5926.0,0.19174,0.939,1.03,0.4
Kepler-184 b,Kepler-184,2.36,6.17,2.58,0.0,780.0,70.361,10.687576,0.092,5788.0,-0.22509,0.873,0.872,2.95
Kepler-184 c,Kepler-184,1.97,8.8,6.32,0.0,630.0,29.875,20.303005,0.141,5788.0,-0.22509,0.873,0.872,2.95
Kepler-184 d,Kepler-184,2.49,6.76,2.41,0.0,559.0,18.557,29.022358,0.179,5788.0,-0.22509,0.873,0.872,2.95
Kepler-1840 b,Kepler-1840,2.77771129,8.13,2.08,0.0,284.0,1.3,131.1900024,0.46206,4898.0,-0.58706,0.803,0.774,14.0
Kepler-1841 b,Kepler-1841,1.48912557,2.82,4.69,0.0,542.0,20.35,25.88599968,0.1606,5190.0,-0.27843,0.899,0.823,11.6
Kepler-1842 b,Kepler-1842,2.35388681,6.14,2.59,0.0,822.0,108.07,14.02639961,0.116,5970.0,-0.02604,1.131,1.057,7.0
Kepler-1843 b,Kepler-1843,2.70909809,7.8,2.16,0.0,772.0,111.8,25.54339981,0.17871,5422.0,0.394,1.782,1.02,6.17
Kepler-1844 b,Kepler-1844,3.03648191,9.46,1.86,0.0,1074.0,314.25,3.924510002,0.0478,5776.0,0.22606,0.849,0.939,
Kepler-1845 b,Kepler-1845,2.43836702,6.52,2.47,0.0,584.0,27.47,11.60649967,0.0885,4703.0,-0.57817,0.701,0.686,1.0
Kepler-1846 b,Kepler-1846,1.76378826,3.76,3.77,0.0,552.0,24.5,14.82009983,0.11054,4825.0,-0.53047,0.732,0.785,14.0
Kepler-1847 b,Kepler-1847,2.74516914,7.97,2.12,0.0,843.0,119.44,11.12969971,0.0989,6122.0,0.09941,0.964,1.041,0.4
Kepler-1848 b,Kepler-1848,1.4088539,2.57,5.05,0.0,774.0,94.3,5.604020119,0.05835,4847.0,-0.51304,0.737,0.756,1.82
Kepler-1849 b,Kepler-1849,2.38685349,6.29,2.54,0.0,355.0,3.76,57.29290009,0.2597,4806.0,-0.66231,0.729,0.709,13.5
Kepler-185 b,Kepler-185,1.17,1.71,5.87,0.0,1237.0,475.507,1.6329,0.026,5208.0,-0.50448,0.806,0.763,11.9
Kepler-185 c,Kepler-185,2.02,4.74,3.16,0.0,530.0,16.029,20.729042,0.139,5208.0,-0.50448,0.806,0.763,11.9
Kepler-1850 b,Kepler-1850,0.72909663,0.313,4.44,0.0,1008.0,245.15,1.385800004,0.0206,4239.0,-0.81005,0.6,0.611,13.8
Kepler-1851 b,Kepler-1851,3.90012032,14.5,1.34,0.0,776.0,85.78,12.02289963,0.1016,5982.0,0.06007,0.879,0.967,0.3
Kepler-1852 b,Kepler-1852,1.88610592,4.22,3.46,0.0,760.0,79.1,7.970940113,0.0762,5237.0,-0.43168,0.826,0.927,8.6
Kepler-1853 b,Kepler-1853,1.51862272,2.92,4.58,0.0,386.0,5.23,48.88819885,0.2395,4821.0,-0.56217,0.788,0.765,14.0
Kepler-1854 b,Kepler-1854,2.58746104,7.21,2.29,0.0,420.0,7.33,39.83110046,0.20894,5026.0,-0.479,0.759,0.8,12.88
Kepler-1855 b,Kepler-1855,1.216205,1.96,5.99,0.0,849.0,86.97,0.727330983,0.0115,3460.0,-1.2949,0.356,0.385,5.85
Kepler-1856 b,Kepler-1856,1.73447868,3.66,3.85,0.0,1344.0,772.73,1.302000046,0.0215,4948.0,-0.33065,0.816,0.782,10.9
Kepler-1857 b,Kepler-1857,1.96065412,4.5,3.28,0.0,946.0,217.4,8.94340992,0.08308,6074.0,0.2052,1.005,0.873,7.94
Kepler-1858 b,Kepler-1858,2.42168247,6.44,2.49,0.0,330.0,2.79,88.07160187,0.3575,4939.0,-0.45269,0.819,0.785,0.7
Kepler-1859 b,Kepler-1859,1.58313575,3.13,4.33,0.0,1455.0,1056.15,2.729599953,0.0394,5887.0,0.15429,1.235,1.09,2.5
Kepler-1859 c,Kepler-1859,1.66,3.39,4.07,0.0,1327.0,732.82,3.59645081,0.0473,5887.0,0.15429,1.235,1.09,2.5
Kepler-186 b,Kepler-186,1.07,1.24,5.56,0.0,571.0,37.372,3.8867907,0.0343,3788.0,-1.385,0.472,0.478,4.0
Kepler-186 c,Kepler-186,1.25,2.1,5.91,0.0,464.0,13.98,7.267302,0.0451,3788.0,-1.385,0.472,0.478,4.0
Kepler-186 d,Kepler-186,1.4,2.54,5.09,0.0,379.0,7.204,13.342996,0.0781,3788.0,-1.385,0.472,0.478,4.0
Kepler-186 e,Kepler-186,1.27,2.15,5.77,0.0,319.0,3.608,22.407704,0.11,3788.0,-1.385,0.472,0.478,4.0
Kepler-186 f,Kepler-186,1.17,1.71,5.87,0.04,177.0,0.3,129.9441,0.432,3755.0,-1.26,0.523,0.544,4.0
Kepler-1860 b,Kepler-1860,1.13863767,1.55,5.77,0.0,697.0,56.3,12.73719978,0.10625,5420.0,-0.18091,0.868,0.874,1.55
Kepler-1861 b,Kepler-1861,2.20677414,5.5,2.81,0.0,617.0,31.5,40.0306015,0.24082,5855.0,0.30017,1.373,1.161,4.57
Kepler-1862 b,Kepler-1862,2.203,5.49,2.82,0.0,645.0,41.04,16.05730057,0.1199,5644.0,-0.21515,0.806,0.9,0.4
Kepler-1863 b,Kepler-1863,2.26309256,5.74,2.72,0.0,508.0,41.5,44.99760056,0.23678,5871.0,0.40952,0.983,1.097,12.02
Kepler-1864 b,Kepler-1864,0.75408365,0.353,4.52,0.0,1156.0,427.6,3.881510019,0.049,5854.0,0.03004,0.979,1.03,1.62
Kepler-1865 b,Kepler-1865,1.57686072,3.11,4.36,0.0,1203.0,495.14,2.524009943,0.0344,5420.0,-0.32913,0.871,0.849,11.6
Kepler-1866 b,Kepler-1866,2.08215108,4.99,3.04,0.0,834.0,114.36,11.66009998,0.1016,5791.0,0.14386,1.083,1.03,0.3
Kepler-1867 b,Kepler-1867,1.15985997,1.65,5.81,0.0,768.0,82.32,9.887359619,0.0872,5693.0,0.21949,0.816,0.911,0.5
Kepler-1868 b,Kepler-1868,3.14950109,10.1,1.78,0.0,215.0,0.5,211.0339966,0.62348,4658.0,-0.66249,0.686,0.743,14.0
Kepler-1869 b,Kepler-1869,1.11955354,1.46,5.72,0.0,865.0,138.5,8.167360306,0.07976,5808.0,-0.05012,0.902,0.987,1.29
Kepler-1869 c,Kepler-1869,0.74,0.33,4.47,0.0,1455.0,1056.84,1.716828304,0.028,5808.0,-0.05012,0.902,0.987,1.29
Kepler-187 b,Kepler-187,1.41,2.57,5.04,0.0,1244.0,902.239,4.938864,0.059,6105.0,0.49267,1.287,1.081,6.46
Kepler-187 c,Kepler-187,2.67,7.61,2.2,0.0,963.0,324.134,10.640263,0.099,6105.0,0.49267,1.287,1.081,6.46
Kepler-1870 b,Kepler-1870,2.10143764,5.07,3.0,0.0,1046.0,287.6,3.606940031,0.0452,5508.0,-0.22577,0.84,0.955,0.79
